datetime,low,high,open,close,volumefrom,volumeto,cryptocurrency,image_url,coin_name
6/23/2020,43.93,44.36,44.34,44.18,461549.36,20389190.83,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
6/24/2020,42.27,42.94,44.18,42.62,633868.51,27013842.32,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
6/25/2020,42.11,42.89,42.62,42.33,567934.27,24037957.46,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
6/26/2020,41.63,43.3,42.33,43.08,1139775.96,49101048.31,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
6/27/2020,40.13,42.44,43.08,41.04,666332.74,27343983.37,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
6/28/2020,41.22,41.77,41.04,41.36,529095.63,21883907.77,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
6/29/2020,41.17,42.1,41.36,41.87,871682.65,36493410.8,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
6/30/2020,40.92,41.75,41.87,41.17,523977.9,21571611.49,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/1/2020,41.59,41.96,41.17,41.8,461868.44,19304594.34,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/2/2020,40.84,41.21,41.8,41.06,564197.56,23167692.25,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/3/2020,40.87,41.42,41.06,41.17,490364.16,20188682.24,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/4/2020,41.49,42.22,41.17,42.14,593994.36,25028783.83,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/5/2020,41.37,41.93,42.14,41.65,470055.33,19576621.76,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/6/2020,42.81,44.2,41.65,44.07,783817.69,34543896.5,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/7/2020,43.19,43.91,44.07,43.39,655294.16,28432596.87,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/8/2020,44.07,46.06,43.39,45.36,1044028.1,47352266.15,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/9/2020,43.82,44.97,45.36,44.37,887452.32,39380409.92,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/10/2020,44.28,45.04,44.37,44.31,598269.13,26507198.58,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/11/2020,44.04,44.74,44.31,44.7,441417.51,19730688.24,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/12/2020,44.35,45.31,44.7,44.73,554370.05,24796012.47,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/13/2020,42.97,45.26,44.73,43.91,829208.44,36408628.1,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/14/2020,43.3,44.05,43.91,43.89,633864.45,27821758.42,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/15/2020,42.96,43.66,43.89,43.3,542037.91,23470277.39,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/16/2020,41.3,43.04,43.3,42.08,741139.7,31184779.97,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/17/2020,41.86,42.35,42.08,41.92,384179,16104700.94,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/18/2020,41.96,42.81,41.92,42.5,324702.67,13799767.95,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/19/2020,42.32,42.83,42.5,42.68,314289.01,13413662.8,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/20/2020,41.53,42.6,42.68,41.98,357857.55,15023650.11,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/21/2020,42.96,44.27,41.98,43.79,564262.93,24708720.17,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/22/2020,44.32,45.18,43.79,45.05,507343.87,22857831.02,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/23/2020,44.93,46.06,45.05,44.99,722800.88,32518499.04,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/24/2020,44.15,44.82,44.99,44.17,645968.83,28532322.91,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/25/2020,44.12,49.58,44.18,49.18,824763.35,39305511.95,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/26/2020,47.96,51.69,49.18,48.14,1568633.65,75512788.49,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/27/2020,47,55.97,48.13,53.35,1291087.92,66318579.4,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/28/2020,52.42,57.36,53.35,55.87,2354779.19,131559061.1,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/29/2020,54.79,57.24,55.87,55.22,1414148.12,78083216.19,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/30/2020,54.76,58.95,55.22,56.78,1672339.6,94954922.29,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
7/31/2020,57.56,59.52,56.78,58.23,1195499.62,69611672.48,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/1/2020,59.68,62.57,58.23,61.7,1764973.59,108892286.6,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/2/2020,55.25,60.16,61.7,56.74,2102356.66,119297580.1,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/3/2020,57.23,58.79,56.74,58.54,1144886.19,67026420.93,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/4/2020,57.05,58.55,58.54,57.63,927978.08,53477185.46,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/5/2020,58.82,60.96,57.63,58.92,968513.8,57069461.33,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/6/2020,58.34,60.25,58.92,59.09,984958.49,58202945.87,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/7/2020,55.22,61.01,59.09,57.21,566731.52,33174990.67,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/8/2020,56.53,58.55,57.21,58.41,250695.88,14466622.53,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/9/2020,56.17,58.68,58.41,56.97,237957.69,13646511.57,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/10/2020,57.35,59.26,56.98,58.33,894996.83,52207851.19,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/11/2020,52.55,59.68,58.32,54.12,554127.52,31075004.21,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/12/2020,51.7,55.05,54.12,54.55,353772.16,19160416.36,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/13/2020,54.24,57.51,54.52,57.17,876747.63,50126298.67,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/14/2020,55.95,57.91,57.19,56.81,401671.6,22820646.58,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/15/2020,56.78,60.87,56.81,59.92,638969.54,37653946.1,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/16/2020,58.41,64.56,59.92,63.92,727932.61,44941848.45,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/17/2020,61.49,68.96,63.92,67.29,1159068.54,75986629.52,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/18/2020,63.69,68.45,67.29,65.51,927086.31,61569942.24,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/19/2020,58.88,67.12,65.51,62.11,802707.22,50099948.39,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/20/2020,61.08,63.66,62.11,62.82,778795.64,48796344.62,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/21/2020,58.82,63.83,62.82,59.16,976042.15,59943035.43,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/22/2020,57.8,60.5,59.16,60.25,801960.58,47596625.26,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/23/2020,58.06,61.59,60.25,60.55,626203.02,37337741.41,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/24/2020,60.01,63,60.55,62.11,734103.15,45442241.68,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/25/2020,56.72,62.27,62.11,58.44,557908.43,33350143.27,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/26/2020,57.88,59.09,58.39,58.15,806259.57,46882864.58,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/27/2020,55.05,58.01,58.15,56.11,1005665.97,56429135.48,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/28/2020,56.58,58.39,56.11,57.42,953119.3,54730278.91,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/29/2020,56.98,57.92,57.42,57.15,556475.68,31802490.2,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/30/2020,56.97,62.93,57.01,62.9,546969.19,33132065.65,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
8/31/2020,60.5,63.29,62.91,60.99,1029436.75,62789117.1,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/1/2020,61.74,63.84,60.99,62.73,1119590.88,70236850.23,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/2/2020,57.64,60.58,62.73,58.1,943453.06,54809996.38,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/3/2020,45.81,58.65,58.1,48.37,830270.75,44703604.43,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/4/2020,47.01,52.35,48.37,50.48,500849.82,24842387.04,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/5/2020,45.46,51.3,50.48,47.77,632360.78,30550877.38,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/6/2020,47.41,49.05,47.8,47.95,716360.62,34347134.19,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/7/2020,47.43,49.56,47.95,48.85,902712.61,44101419.35,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/8/2020,46.99,48.32,48.85,47.45,889953.07,42230239.88,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/9/2020,47.68,48.38,47.45,47.86,903340.42,43234585.37,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/10/2020,48.28,49.26,47.86,48.7,831116.52,40472977.38,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/11/2020,48.32,49.57,48.7,49.02,838122.26,41083520.31,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/12/2020,49.11,51.15,49.02,50.85,1122236.78,57066207.11,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/13/2020,47.76,50.36,50.85,48.15,842901.9,40584712.98,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/14/2020,48.62,49.77,48.15,49.12,1094257.94,53750197.32,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/15/2020,48.26,50.2,49.12,48.31,948296.17,45815629.62,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/16/2020,47.73,49.08,48.31,47.76,927782.36,44312740.06,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/17/2020,47.7,49.38,47.76,48.88,686026.67,33533666.39,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/18/2020,48.07,48.97,48.88,48.54,959780.02,46589983.24,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/19/2020,48.42,49.2,48.54,48.52,767736.82,37253695.68,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/20/2020,46.75,48.13,48.52,47.1,695431.96,32751380.12,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/21/2020,42.42,45.21,47.1,43.14,878971.17,37920150.32,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/22/2020,43.48,44.7,43.14,44.5,626959.59,27898886.41,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/23/2020,42.77,43.93,44.5,42.96,500458.22,21499197.5,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/24/2020,44.84,45.81,42.96,44.97,452228.73,20336777.67,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/25/2020,44.34,46.65,44.97,46.03,571976.96,26326665.23,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/26/2020,45.47,46.52,46.03,46.03,360970.03,16614865.07,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/27/2020,45.39,46.57,46.03,46.09,418695.12,19297986.44,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/28/2020,45.02,46.1,46.09,45.25,586187.17,26522666.31,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/29/2020,45.59,46.3,45.25,45.7,609257.1,27840635.2,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
9/30/2020,45.33,46.62,45.7,46.27,753708.07,34870507.84,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/1/2020,45.48,47.39,46.27,46.27,876707.46,40567773.17,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/2/2020,44.41,46.6,46.27,44.94,827700.78,37196991.71,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/3/2020,44.8,45.88,44.94,45.56,628545.32,28638855.88,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/4/2020,45.93,46.96,45.56,46.72,837501.56,39124786.13,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/5/2020,46.03,47.34,46.72,46.35,718672.45,33313488.16,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/6/2020,45.4,47.59,46.35,46,942754.34,43366433.97,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/7/2020,45.57,46.93,46,46.6,738015,34389194.34,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/8/2020,47.11,47.79,46.6,47.24,745992.54,35238350.25,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/9/2020,47.48,48.04,47.24,47.8,806212.29,38533760.63,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/10/2020,48.36,49.86,47.8,48.89,696485.9,34051607.85,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/11/2020,49.11,51.06,48.89,50.53,702034.11,35473794.4,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/12/2020,50.45,51.56,50.53,50.62,742899.06,37609210.77,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/13/2020,49.34,50.2,50.62,49.95,555618,27752388.23,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/14/2020,49.64,50.8,49.95,49.84,530513.61,26442483.92,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/15/2020,49.35,50.73,49.84,49.57,537801.07,26656804.43,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/16/2020,46.17,48.99,49.57,47.64,730902.51,34818885.43,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/17/2020,46.7,47.82,47.64,46.96,481466.06,22609531.66,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/18/2020,47.49,48,46.96,47.58,329030.35,15656775.25,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/19/2020,48,48.6,47.58,48.03,465002.26,22332596.02,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/20/2020,46.46,49.07,48.03,46.92,514687.91,24151280.38,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/21/2020,46.91,55.08,46.93,53.14,926503.81,47677510.5,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/22/2020,53.83,57.16,53.1,54.46,1591845.18,86684133.03,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/23/2020,53.52,56.65,54.46,55.45,1146900.93,63594325.25,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/24/2020,55.89,59.84,55.45,59.28,1272903,75454638.79,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/25/2020,57,60.13,59.28,58.87,1142203.83,67239280.12,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/26/2020,56.2,59.22,58.87,56.88,1090529.76,62027325.48,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/27/2020,57.27,60.6,56.88,57.95,800335.15,46383141.05,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/28/2020,55.38,58.52,57.95,55.84,590756.94,32988418.06,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/29/2020,54.48,57.28,55.84,54.94,633894.61,34825635.23,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/30/2020,53.69,55.99,54.94,54.07,885000.43,47855404.13,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
10/31/2020,54.68,56.11,54.07,55.79,892937.54,49820006.36,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/1/2020,54.48,55.89,55.79,55.64,676250.28,37625641.79,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/2/2020,53.63,55.75,55.64,53.89,789768.14,42561706.03,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/3/2020,52.59,56.11,53.89,53.99,394510.08,21300211.89,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/4/2020,53.22,55.29,53.99,54.78,450019.06,24650359.85,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/5/2020,54.71,59.68,54.71,59,263635.36,15098131.55,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/6/2020,58.71,63.67,59,63.36,418071.05,25696084.21,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/7/2020,57.27,64.7,63.36,58.98,366048.51,22503718.44,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/8/2020,58.71,62,58.98,61,187767.53,11333199.87,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/9/2020,57.49,61.7,61,59.24,229145.64,13661936.57,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/10/2020,57.21,59.62,59.24,57.96,214624.85,12515879.97,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/11/2020,57.91,60.59,57.96,59.33,405382.15,24184220.08,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/12/2020,57.73,60.79,59.33,60.75,417583.95,24624655.19,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/13/2020,60.45,67.05,60.81,65.94,2067879.82,136347135.4,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/14/2020,63.11,65.25,65.94,63.87,1105442.89,70604360.31,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/15/2020,61.77,63.92,63.87,62.34,660016.83,41146870.53,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/16/2020,62.18,74.58,62.36,73.84,1294427.63,89829616.15,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/17/2020,73.11,79.9,73.89,76.4,2342678.74,178985187.3,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/18/2020,68.56,77.13,76.39,73.52,1057099.95,77245625.97,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/19/2020,71.54,83.47,73.52,81.65,1455902.36,114184671.8,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/20/2020,80.15,85.66,81.65,82.62,1151910.32,95127667.38,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/21/2020,80.53,88.44,82.62,87.17,1337660.66,112910278.4,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/22/2020,78.56,87.95,87.17,82.95,1087772.71,91186754.22,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/23/2020,80.9,90.89,82.95,89.14,1437185.79,124889610,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/24/2020,86.29,93.97,89.14,89.3,1487577.21,133554057.5,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/25/2020,78.31,90.66,89.3,81.77,1006402.73,86556944.23,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/26/2020,64.65,83.21,81.77,71.03,1880320.69,135853651.8,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/27/2020,65.44,73.53,71.03,69.19,1236137.29,85459671.17,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/28/2020,68.41,74.97,69.19,72.75,949192.65,68144692.35,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/29/2020,74.22,80.64,72.75,79.02,1892901.79,149579099.6,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
11/30/2020,76.84,88.4,78.98,87.67,1375213.91,114339625.9,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/1/2020,80.08,92.91,87.67,85.16,2252551.78,197272726,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/2/2020,83.03,90.63,85.16,89.04,1256843.01,109385061.7,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/3/2020,85.58,91.26,89.04,89.08,906741.86,80362893.53,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/4/2020,78.04,89.86,89.08,79.68,923032.01,78111683.33,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/5/2020,78.74,84.29,79.68,83.17,546650.87,44835840.77,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/6/2020,80.4,85.16,83.17,83.68,437464.03,36332676.31,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/7/2020,81.81,86.82,83.68,83.47,563024.28,47235868.11,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/8/2020,75.58,84.77,83.47,76.74,765989.26,61012853.29,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/9/2020,72.23,78.16,76.74,77.45,858011.79,65221756.53,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/10/2020,74.12,76.32,77.43,74.7,916423.74,68456096.15,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/11/2020,70.04,75.03,74.68,72.17,828629.94,59546397.02,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/12/2020,75.22,77.52,72.19,76.69,993895.06,76221671.5,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/13/2020,75.62,84.31,76.65,82.22,680931.01,54781896.48,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/14/2020,79.18,82.97,82.22,82.36,569212.9,46244608.4,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/15/2020,80.48,84.88,82.36,81.37,715751.91,58947328.27,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/16/2020,78.57,93.19,81.37,93.1,1584823.21,137340007.8,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/17/2020,90.48,109.77,93.1,101.13,2660393.5,266887441.2,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/18/2020,99.33,112.78,101.13,109.44,1834417.74,197496854.4,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/19/2020,105.47,124.29,109.44,119.98,1746688.04,202264988.1,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/20/2020,109.89,123.14,119.98,114.69,1842863.49,215486578.6,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/21/2020,100.71,118.69,114.69,104.53,2012207.68,217289007.3,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/22/2020,98.38,114.55,104.53,114.45,1913257.79,204917854,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/23/2020,95.35,117.2,114.45,102.39,2514174.14,269985576.5,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/24/2020,98.67,112.26,102.39,111.26,1579762.44,165646552.9,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/25/2020,108.32,128.49,111.26,127.63,1960081.82,233083281.1,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/26/2020,124.9,134.93,127.63,129.5,2048266.67,266884584.2,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/27/2020,121.67,139.22,129.5,127.66,2680583.37,352297938.5,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/28/2020,126.38,136.99,127.66,129.7,1354413.94,178191635.7,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/29/2020,120.06,130.65,129.7,128.68,1102009.92,138554332.5,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/30/2020,122.79,132.88,128.68,130.04,1099291.31,140699275.2,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
12/31/2020,122.09,130.32,130.04,124.38,842510.32,105772380.1,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
1/1/2021,123.16,134.07,124.38,126.49,994192.19,127656503.4,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
1/2/2021,123.65,141.72,126.49,136.99,1847853.21,246193745.3,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
1/3/2021,135.51,164.65,136.99,161.35,2617045.58,392291287.9,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
1/4/2021,140.8,173.8,161.35,155.52,2529372.56,394314853.5,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
1/5/2021,146.89,163.18,155.52,158.85,1566584.59,243261770.2,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
1/6/2021,155.31,169.83,158.85,169.27,1644531.94,268643787.9,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
1/7/2021,162.28,181.2,169.27,169.66,2240161.53,382809175.1,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
1/8/2021,150.29,181.54,169.66,172.41,2186416.07,368378852.8,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
1/9/2021,163.56,175.64,172.41,172.43,844359.5,143296055.2,LTC,https://www.cryptocompare.com/media/35309662/ltc.png,Litecoin
